item,brand,store_type,season,purchase_method,qty_bought,days_used,daily_use,last_purchase_days_ago,household_size,price,discount_percent,shelf_life_days,rating,stock_status
coffee,PremiumSelect,supermarket,none,subscription,6.0,,0.1911526832858101,3.0,6.0,353.1252089013627,7.638089530294638,174.0,2.8019379517114458,low
flour,LocalBrand,wholesale,summer,offline,5.0,16.0,1.348792633587331,11.0,2.0,201.2231192262743,18.285250746081996,72.0,1.9414885850752275,empty
tea,BrandA,local_shop,none,,3.0,47.0,1.3334247182277863,,1.0,119.07570090595487,9.019517842558201,41.0,1.7074912763818406,empty
flour,LocalBrand,online,winter,online,7.0,1.0,0.9420925676738827,36.0,1.0,134.17619145365074,23.404846746426664,153.0,1.491204802239678,low
coffee,PremiumSelect,supermarket,none,subscription,7.0,55.0,0.13978453196588647,27.0,5.0,257.34530423559033,21.911770489181535,30.0,3.787464814628191,okay
flour,BrandC,local_shop,winter,subscription,4.0,22.0,1.2158010740465608,326.27922197159387,7.0,454.6142900187324,5.2494568949252685,147.0,1.0562234186748771,empty
tea,LocalBrand,online,none,offline,2.0,13.0,0.1395934464204558,25.0,2.0,149.02201635319219,33.22493260477509,51.0,2.5555762936384596,low
tea,PremiumSelect,local_shop,none,offline,2.0,58.0,0.2043107744565411,,2.0,334.6178293825235,4.899597239059936,19.0,2.8178883221133963,low
rice,PremiumSelect,wholesale,none,online,8.0,27.0,0.5216797693341917,35.0,1.0,416.28304551664587,7.061098616118078,90.0,2.1716747567005408,okay
,BrandA,local_shop,none,offline,4.0,15.0,0.6756319606150624,15.0,6.0,254.56821249890186,10.828365058299712,133.0,2.001091501905156,empty
pasta,BrandB,wholesale,none,online,7.0,17.0,0.5631389872372128,21.0,6.0,32.975757023210065,32.53987181966294,184.0,3.4581684984160668,empty
milk,LocalBrand,wholesale,summer,subscription,3.0,9.0,0.2895831824186277,3.0,1.0,402.1617207756679,8.141517516359386,142.0,4.313110683786048,okay
oil,LocalBrand,supermarket,winter,subscription,9.0,5.0,0.21258809063857254,24.0,6.0,442.0961982983635,8.770385964738562,130.0,3.0225040488192265,low
sugar,LocalBrand,wholesale,,online,9.0,59.0,1.296152078721404,5.0,3.0,34.90019102389775,26.080777880942957,152.0,3.847124438243269,empty
tea,PremiumSelect,wholesale,none,subscription,7.0,23.0,0.5766127776302957,37.0,2.0,75.77671162987384,270.4701686678055,192.0,3.9246481533516486,low
salt,BrandA,local_shop,summer,offline,7.0,44.0,0.36696909826168733,33.0,3.0,61.77443797597503,27.965453006128847,180.0,4.629390440505621,low
oil,PremiumSelect,wholesale,summer,subscription,1.0,49.0,0.7561374671038944,24.0,4.0,126.16660347971933,21.497451438830417,5.0,3.9342856759845,empty
cereal,PremiumSelect,wholesale,monsoon,subscription,8.0,43.0,0.10339393078003004,6.0,4.0,258.082092720345,26.003959567523168,80.0,2.0836507127569757,okay
eggs,BrandC,local_shop,monsoon,online,2.0,11.0,0.920407714381763,7.0,7.0,36.00450790384146,21.883860180992553,130.0,1.7593357669366054,empty
flour,BrandA,online,summer,offline,8.0,24.0,0.4103099009319172,19.0,1.0,101.13462227722927,14.272428384396015,45.0,4.632406641314056,okay
coffee,LocalBrand,supermarket,,offline,2.0,8.0,0.9173848004904204,21.0,5.0,215.48064415804845,27.625326557590782,28.0,4.066459973865815,empty
sugar,BrandB,local_shop,winter,subscription,1.0,47.0,0.94048148844651,6.0,1.0,323.8736523161201,27.495297352651566,196.0,3.501368719602439,empty
salt,LocalBrand,wholesale,summer,subscription,8.0,57.0,1.223375077470037,3.0,2.0,456.6003406609026,25.29940220985305,118.0,4.792897339149537,low
oil,PremiumSelect,local_shop,monsoon,offline,4.0,34.0,0.3833618956337371,14.0,1.0,418.33677647366915,25.4038033404601,194.0,3.692421875442793,okay
flour,BrandA,online,summer,offline,6.0,54.0,0.7220237259979564,20.0,3.0,45.87750191110929,9.44973177975049,196.0,3.541087255022127,empty
rice,BrandA,local_shop,monsoon,online,1.0,42.0,1.4447366403780921,14.0,1.0,484.12428818260827,302.24285579616156,6.0,4.4755833292758584,empty
eggs,BrandA,local_shop,summer,subscription,9.0,53.0,1.104331023922699,2.0,3.0,148.1713927869094,39.68990843466575,152.0,4.15298407666991,empty
sugar,BrandC,local_shop,none,subscription,7.0,31.0,1.4642485216254597,25.0,4.0,194.49836973418303,22.224796985333413,186.0,2.184881117462184,empty
milk,LocalBrand,local_shop,winter,offline,5.0,22.0,1.3946802839618007,4.0,7.0,55.76788010241182,8.95146004877709,848.3186122805527,2.9977762952174163,empty
rice,BrandC,wholesale,monsoon,online,6.0,14.0,0.9355854653693264,33.0,6.0,469.30323962944954,12.691270336331716,29.0,3.6308957784278975,empty
salt,BrandB,local_shop,none,offline,3.0,5.0,0.43269901602910793,2.0,3.0,282.03983063585304,241.10697616179297,107.0,1.9433472627160566,empty
cereal,PremiumSelect,online,summer,subscription,9.0,59.0,1.147540027160504,23.0,6.0,267.8283168435754,10.885255961407951,5.0,3.5569990213606504,empty
sugar,BrandC,local_shop,none,subscription,2.0,17.0,1.0622729064278245,21.0,2.0,27.29449905074114,24.346407894676034,99.0,3.9498123401216008,empty
rice,BrandC,local_shop,winter,subscription,1.0,18.0,0.9038906745182267,15.0,1.0,21.65012020462097,4.114372805530886,62.0,2.0589542753954087,empty
eggs,PremiumSelect,wholesale,monsoon,subscription,1.0,19.0,1.0618523813123866,24.0,2.0,347.46260961582055,38.70956897256714,72.0,2.0790731873155055,empty
milk,BrandA,wholesale,monsoon,online,2.0,7.0,0.939700301090614,20.0,3.0,251.49424077180134,33.64341999536847,7.0,4.9734743980575695,empty
rice,PremiumSelect,local_shop,summer,subscription,6.0,26.0,0.8030995834556274,38.0,3.0,263.6348979452232,32.865444420768476,168.0,2.463075696887571,empty
bread,LocalBrand,wholesale,winter,offline,,25.0,0.6531354484408476,25.0,3.0,332.11047737682753,31.055124085282166,23.0,1.11391987065219,empty
milk,PremiumSelect,wholesale,none,online,9.0,18.0,0.1148271431372887,22.0,3.0,90.05208118618661,0.011184620776543142,174.0,1.6800831671636196,full
salt,BrandA,local_shop,summer,online,4.0,44.0,1.3052474826996125,4.0,3.0,499.2061837031696,2.7281004016667554,45.0,4.0159470204499925,empty
cereal,PremiumSelect,wholesale,monsoon,subscription,8.0,15.0,1.3050338447696312,16.0,1.0,58.76910215158007,23.560994365879885,24.0,3.6951168282301716,low
eggs,BrandC,supermarket,none,online,4.0,29.0,0.9113686139549371,7.0,5.0,148.5818671892121,30.745516317866063,150.0,4.339296734947317,empty
pasta,BrandB,supermarket,,subscription,3.0,46.0,0.4384322424793234,24.0,2.0,353.0475456422071,30.212713723972474,189.0,3.6329388297090257,low
flour,BrandC,supermarket,none,online,4.0,42.0,0.09079001385639404,34.0,4.0,267.6409699455377,21.16852920710138,46.0,3.4307239830641056,okay
coffee,BrandB,wholesale,none,online,1.0,49.0,0.05207176604211262,39.0,7.0,66.3556426555823,20.835805596073644,72.0,3.864314371949068,empty
coffee,PremiumSelect,supermarket,summer,offline,9.0,1.0,0.15571571509768134,29.0,,391.92705603277443,3.5013919755479517,15.0,4.604457414397434,empty
coffee,LocalBrand,online,none,offline,5.0,4.0,0.5718351732091893,26.0,7.0,485.8077288188763,37.14615377881581,46.0,3.883450927200229,empty
sugar,PremiumSelect,supermarket,none,offline,7.0,9.0,0.32317412169576276,14.0,2.0,247.07655947050856,12.515538741640878,150.0,1.4287831312091486,okay
salt,BrandA,online,winter,online,3.0,36.0,0.4343342241744091,20.0,1.0,141.49595107366943,8.395951849392844,124.0,4.183012781626953,low
eggs,PremiumSelect,wholesale,winter,offline,5.0,51.0,1.0645075470921515,7.0,2.0,71.27715757335682,23.86782044313838,9.0,4.932178083451272,empty
milk,BrandB,supermarket,monsoon,offline,4.0,218.87600712007503,1.4407671728207785,18.0,3.0,118.50945300405691,0.9451195206776042,126.0,1.0112343963561754,empty
sugar,BrandC,online,winter,offline,7.0,32.0,0.3498249723790471,10.0,5.0,169.3896541640088,38.4444911812643,87.0,2.9669763165474072,low
salt,LocalBrand,wholesale,summer,online,5.0,24.0,0.7251837044979098,257.5888594512583,2.0,110.22420796398846,119.23336642351103,152.0,1.1453165759200963,low
flour,PremiumSelect,supermarket,none,subscription,2.0,57.0,1.4876451321741448,3.0,6.0,348.55070361306946,11.820680157490253,198.0,4.8206110814198535,empty
bread,PremiumSelect,local_shop,monsoon,offline,3.0,37.0,1.4009278774395593,1.0,7.0,31.01205768364382,6.065262099210087,190.0,4.83399505051924,empty
eggs,BrandC,,winter,online,60.19218137184377,18.0,0.5608586393923853,30.0,7.0,216.3723079440626,20.331273543567324,111.0,3.5199068493256838,okay
coffee,LocalBrand,supermarket,none,online,3.0,15.0,0.5135491178572206,17.17259063008389,4.346115745380528,199.58919532705073,15.581294303667192,79.0,3.0255068307936064,empty
rice,PremiumSelect,supermarket,summer,subscription,7.0,20.0,0.4011474284890096,15.0,3.0,441.43922155509506,12.26036547157726,145.0,1.134400806807863,low
pasta,PremiumSelect,local_shop,none,offline,5.0,58.0,0.27533413225217895,11.0,2.0,150.9346990329453,5.2978496452505075,68.0,26.01043672230933,low
eggs,BrandB,online,summer,online,7.0,40.0,0.7170755147367286,32.0,7.0,299.5544206717512,13.014562346808404,130.0,4.884772525645138,empty
tea,BrandB,online,none,online,9.0,2.0,0.5446247444397839,51.517771890251666,2.0,22.2460935872126,32.805187180016325,174.0,3.9729165259131975,low
cereal,BrandA,local_shop,monsoon,online,7.0,25.0,1.1300145111120727,6.0,3.0,460.1356446957365,31.780212717231645,110.0,1.1156722648687962,empty
salt,BrandC,supermarket,monsoon,subscription,6.0,13.0,0.39345643055424107,28.0,1.0,325.59813915264067,22.91003896594813,134.0,4.18433893369283,okay
oil,LocalBrand,supermarket,winter,offline,1.0,101.89055503865562,1.1176817465790712,25.0,5.0,400.94332286259873,30.10540697350208,182.0,3.247803306136987,empty
flour,PremiumSelect,supermarket,winter,online,4.0,13.0,0.4678125496738629,23.0,5.0,293.2884575333908,24.499138841082516,13.0,4.886298200701976,empty
bread,PremiumSelect,online,none,online,8.0,28.0,0.9094567377389609,12.0,3.0,,4.618129682343817,177.0,3.728351648065199,empty
flour,BrandA,online,none,online,1.0,46.0,0.9757236397723602,10.0,4.0,307.57189883394767,37.02989371529617,75.0,4.823635406420426,empty
eggs,PremiumSelect,local_shop,winter,online,6.0,15.0,1.0240830669754826,17.0,1.0,361.036682211966,20.01205515581525,124.0,1.4168431214250132,low
oil,BrandC,wholesale,winter,offline,2.0,29.0,0.30424152975402946,2.0,4.0,91.42676541812038,29.61792328400689,8.0,4.023383863320934,empty
tea,,local_shop,none,offline,9.0,,0.45993148609645673,17.0,,,35.005379771104245,193.0,4.5308974367018875,empty
milk,BrandC,online,none,online,8.0,44.0,0.4068677438375881,9.0,7.0,493.147014923464,35.17186537051083,70.0,3.5438211027866604,empty
rice,BrandA,supermarket,none,online,9.0,31.0,0.8854325959724465,7.0,4.0,106.64585199712496,37.326301829942295,91.0,3.1650674846759235,empty
oil,PremiumSelect,supermarket,monsoon,online,9.0,23.0,0.15983228329348195,13.0,4.0,142.96105796451627,25.89528985246648,5.0,4.100308421753046,okay
salt,BrandA,supermarket,summer,subscription,2.0,37.0,0.8014718524432326,10.0,1.0,121.42985990331967,25.330810314923355,117.0,4.419804771550428,empty
coffee,BrandB,supermarket,summer,subscription,,3.0,0.17682723068241063,22.0,7.0,217.8598163979438,9.58564511636693,73.0,3.4932739509498734,empty
tea,LocalBrand,wholesale,winter,subscription,9.0,50.0,0.538731185403015,28.0,4.0,254.49829295136337,12.566308372081876,164.0,3.9401885520570796,low
rice,PremiumSelect,local_shop,monsoon,online,2.0,35.0,1.0457238347791173,14.0,3.0,96.82641774223373,24.136188014252312,23.0,2.5996215648420407,empty
pasta,LocalBrand,local_shop,none,subscription,4.0,14.0,0.6482178797670647,19.0,2.0,33.358100424208686,10.027872560020148,35.0,2.39197160304361,low
bread,PremiumSelect,online,none,offline,2.0,2.0,0.4564956671042303,1.0,7.0,183.9785837330075,14.355516155799645,58.0,1.8161412675176827,empty
coffee,LocalBrand,local_shop,winter,subscription,1.0,50.0,0.9429929050536,27.0,7.0,203.373233090153,54.17610798419735,8.0,3.5004752797932603,empty
eggs,BrandB,wholesale,winter,online,7.0,13.0,1.1233902130990618,4.0,3.0,203.76987984451713,30.025039520748674,139.0,4.271416452537555,empty
oil,LocalBrand,wholesale,monsoon,offline,5.0,2.0,0.4191481554202645,24.0,2.0,339.19150532668124,25.241845040253587,36.0,3.6539835520342745,low
rice,BrandA,wholesale,summer,online,3.0,12.0,0.48412985658902197,14.0,5.0,235.39732885220383,28.954256890303878,101.0,2.5696847477139753,empty
cereal,LocalBrand,supermarket,summer,offline,8.0,27.0,0.9784261795790749,37.0,4.0,71.77259527353316,17.785472260023166,10.0,4.948911330804753,empty
sugar,PremiumSelect,online,none,subscription,5.0,34.0,1.4495737272618485,23.0,5.0,2376.5713149613953,29.43062218615629,102.0,1.0246912398352448,empty
cereal,BrandC,wholesale,winter,subscription,1.0,40.0,0.36011372817117465,5.0,7.0,356.3157727311906,18.62668539918821,131.0,2.2395595937853217,empty
milk,LocalBrand,local_shop,monsoon,offline,9.0,5.0,0.9986590717812539,20.0,5.0,122.17223486712017,21.309765294283068,55.0,4.872731093774842,empty
cereal,LocalBrand,local_shop,none,offline,5.0,25.0,1.3645552695491627,22.0,7.0,468.8500929991959,5.090710919482233,19.0,2.5415257164351406,empty
pasta,LocalBrand,local_shop,summer,online,,11.0,0.7198518093143239,35.0,1.0,495.95751598197756,1.4573083983067603,32.0,3.4806034137468917,empty
milk,PremiumSelect,wholesale,summer,offline,6.0,13.0,0.5094241284182207,309.10663134151,4.0,114.76223289481109,29.80132977854735,84.0,1.958748941356669,empty
tea,LocalBrand,wholesale,monsoon,online,,28.0,1.016963044549485,5.0,5.0,202.64982688726352,35.624138998138015,25.0,3.760042035235956,empty
bread,PremiumSelect,local_shop,none,offline,2.0,21.0,0.09557611939714006,33.0,2.0,53.08804893068956,14.42859932910653,90.0,3.5949097152495204,okay
tea,PremiumSelect,wholesale,monsoon,offline,3.0,49.0,0.5722327982733924,24.0,2.0,251.5784095536012,33.873830656361285,101.0,3.4685133447463223,empty
sugar,BrandC,local_shop,none,subscription,7.0,56.0,0.42406233888481465,34.0,6.0,398.0952610878966,11.017832667251021,121.0,2.5041300490430993,empty
salt,BrandA,supermarket,summer,subscription,2.0,48.0,0.37570146902872054,37.0,1.0,453.9271262833614,29.276394496885636,103.0,4.825324086217135,low
bread,PremiumSelect,wholesale,winter,online,5.0,51.0,0.3106509321140967,25.0,5.0,281.7206359305162,23.27546801087681,157.0,3.5744377300585404,low
cereal,BrandB,supermarket,winter,online,9.0,26.0,1.1187417872996333,,5.0,176.48759009854166,1.3420839507332394,172.0,1.3714147027387598,empty
flour,LocalBrand,supermarket,summer,online,7.0,27.0,1.4348947032226482,214.65738287604862,5.0,295.90039141438405,9.662894863785132,30.0,3.945608437218636,empty
salt,BrandB,wholesale,winter,offline,3.0,26.0,0.6079174357168171,22.0,6.0,75.44624486489062,25.159892634585447,151.0,2.278202302037611,empty
,LocalBrand,local_shop,winter,offline,2.0,15.0,0.12119979501665944,5.0,6.0,420.93860162414956,67.72546996585336,152.0,2.3205922597897666,empty
bread,BrandC,online,none,online,9.0,50.0,1.092422129825238,8.0,1.0,269.9327191141149,23.59549438155788,98.0,1.9032500796824756,low
sugar,PremiumSelect,supermarket,monsoon,offline,9.0,6.0,0.8303962849722049,27.0,4.0,491.56744065162326,28.27286667975767,174.0,3.591889258697958,empty
eggs,BrandA,wholesale,none,subscription,9.0,4.0,1.0992846900764217,35.0,5.0,212.46758597531743,13.863344099421703,115.0,4.823255276083669,empty
cereal,PremiumSelect,supermarket,monsoon,offline,3.0,4.0,8.459920508321117,1.0,6.0,333.70022674988024,27.657041032801164,104.0,4.274552853397838,empty
sugar,LocalBrand,local_shop,monsoon,subscription,1.0,30.0,1.3628821723970412,20.0,5.0,183.1666666228391,25.714268830430505,125.0,4.696405295471292,empty
bread,BrandA,wholesale,winter,online,9.0,13.0,0.2536382794540303,,3.0,90.87465239009681,39.4925366312162,152.0,4.722993536180678,okay
rice,PremiumSelect,online,monsoon,offline,7.0,9.0,0.29528467562662525,3.0,2.0,382.269540349682,24.58603240073821,130.0,1.0061831792437914,okay
salt,BrandA,wholesale,monsoon,online,2.0,42.0,0.5452753748335487,9.0,6.0,342.7776818995455,11.01413684084834,173.0,3.4973034130491847,empty
sugar,LocalBrand,supermarket,summer,subscription,6.0,14.0,0.7625137831963066,14.0,4.0,394.60023561879467,9.887796510385293,120.0,4.720353015479536,empty
eggs,BrandC,wholesale,monsoon,online,9.0,28.0,1.3922849824611951,19.0,4.0,490.45401880618715,215.03765651134313,49.0,17.136323324968732,empty
oil,BrandC,wholesale,summer,subscription,8.0,40.0,1.3650981325574427,,4.0,496.83670389562747,4.138325864408845,169.0,3.7207422302979807,empty
tea,PremiumSelect,supermarket,none,subscription,6.0,3.0,1.314214572940597,6.0,5.0,465.9173905722187,9.055754353352272,159.0,2.7469319327392023,empty
bread,BrandB,online,winter,online,6.0,41.0,0.37266405421820825,7.0,3.0,449.5233347872677,0.3588126784827095,100.0,4.407410543601437,low
cereal,LocalBrand,local_shop,monsoon,subscription,8.0,29.0,1.108030746959844,37.0,4.0,164.7226582724939,20.457736477056507,50.0,1.653293523643165,empty
flour,PremiumSelect,wholesale,summer,online,9.0,33.0,0.6060630289311661,26.0,1.0,244.85957248719888,31.425243323514778,12.0,1.368475745962456,okay
oil,PremiumSelect,online,none,online,8.0,15.0,1.4002152449345664,13.0,7.0,42.46234209503717,20.426298121381173,16.0,2.4905193145134032,empty
milk,BrandC,local_shop,none,online,1.0,47.0,0.36107696274890777,37.0,1.0,348.4171383015343,11.42271199881879,93.0,1.3155401263818352,empty
coffee,BrandA,supermarket,none,subscription,2.0,39.0,0.2548240321457411,33.0,6.0,282.1016473463149,33.51726794553198,69.0,1.5663563272147072,empty
eggs,LocalBrand,online,summer,subscription,6.0,15.0,1.2714585032185937,33.0,2.0,,157.99949227091966,68.0,1.6299632159459185,empty
flour,BrandA,online,summer,offline,8.0,7.0,1.089516012922562,9.0,3.0,346.7934634990069,27.588784846927695,129.0,1.0198021396645633,empty
coffee,LocalBrand,wholesale,winter,online,4.0,45.0,1.2410614334245533,15.0,4.0,150.52131580499457,39.45836437022934,164.0,4.256398217584994,empty
eggs,BrandB,supermarket,monsoon,online,4.0,12.0,0.2790179121332851,5.0,3.0,241.3099513646881,32.548919741852494,50.0,4.569965866406509,low
cereal,BrandC,wholesale,none,online,2.0,50.0,1.3329493972367212,29.0,1.0,70.44270516383874,34.021046452986276,70.0,1.160324003496159,empty
rice,BrandB,supermarket,winter,online,1.0,39.0,1.0325495171383479,7.0,6.0,60.56878473264906,4.829185276818526,40.0,1.932127288471528,empty
cereal,PremiumSelect,local_shop,summer,online,9.0,7.0,0.9947631642029362,31.0,4.0,240.8209550608056,21.625842966397805,178.0,12.639058658191455,empty
tea,BrandC,wholesale,winter,online,7.0,47.0,0.8947466014921795,34.0,5.0,286.78817218465116,325.008345590391,154.0,4.1929525357901305,empty
oil,PremiumSelect,supermarket,none,online,9.0,41.0,1.1590709041072058,11.0,1.0,173.0123874285313,12.947978232409664,,1.9330433102797007,low
salt,BrandB,supermarket,none,offline,2.0,6.0,0.6526320551269043,19.0,2.0,49.55997705586407,1.671475973550347,724.7225230741145,2.5969405508275507,empty
eggs,LocalBrand,online,winter,offline,5.0,26.0,0.2425908066030925,5.0,4.0,337.5535921842543,1.3620425446555862,116.0,4.895031264936888,low
